recence,frequence,montant_total,montant_moyen,montant_std,anciennete_jours,freq_hebdo_moyenne,pct_achat_credit,pct_depot,pct_paiement_facture,pct_retrait,pct_transfert,cv_montant,cluster_kmeans,cluster_cha
33,15,940500.0,62700.0,35851.28011263037,182,0.5769230769230769,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.5717907513976135,0,2
110,1,80000.0,80000.0,0.0,110,0.06363636363636364,0.0,0.0,1.0,0.0,0.0,0.0,2,6
6,17,11849000.0,697000.0,480235.97715081694,173,0.6878612716763005,0.0,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.6890042713785035,5,0
159,2,25500.0,12750.0,1060.6601717798212,171,0.08187134502923978,0.0,0.0,0.0,0.5,0.5,0.08318903308077029,4,5
1,16,1961000.0,122562.5,46193.38877660597,173,0.6473988439306358,0.125,0.0625,0.5625,0.125,0.125,0.37689659379178764,3,1
38,9,393000.0,43666.666666666664,28461.59693341187,183,0.3442622950819672,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6517922961850047,0,2
1,2,104000.0,52000.0,26870.057685088806,156,0.08974358974358974,0.5,0.0,0.0,0.0,0.5,0.5167318785594002,1,5
3,27,18641000.0,690407.4074074074,338948.8285929875,182,1.0384615384615385,0.07407407407407407,0.5555555555555556,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.4909403128593242,5,0
2,10,580000.0,58000.0,27865.74958618555,163,0.4294478527607362,0.2,0.1,0.0,0.2,0.5,0.4804439583825095,0,2
5,12,642000.0,53500.0,22764.60570111577,174,0.48275862068965514,0.08333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4255066486189864,0,2
83,1,109500.0,109500.0,0.0,83,0.08433734939759036,0.0,0.0,0.0,1.0,0.0,0.0,4,4
147,1,13500.0,13500.0,0.0,147,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,2,6
46,1,160500.0,160500.0,0.0,46,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,2,6
122,1,69500.0,69500.0,0.0,122,0.05737704918032788,0.0,0.0,0.0,0.0,1.0,0.0,6,6
1,17,2953949.2399943313,173761.71999966656,268912.77353328717,172,0.6918604651162791,0.11764705882352941,0.058823529411764705,0.7058823529411765,0.0,0.11764705882352941,1.547595025727204,3,0
58,3,49000.0,16333.333333333334,6251.666444503683,182,0.11538461538461539,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.38275508843900097,4,5
28,19,2115500.0,111342.1052631579,35407.96074628594,180,0.7388888888888888,0.05263157894736842,0.10526315789473684,0.7894736842105263,0.05263157894736842,0.0,0.31801051958375465,3,1
67,2,17000.0,8500.0,3535.5339059327375,128,0.109375,1.0,0.0,0.0,0.0,0.0,0.41594516540385146,1,3
9,19,816000.0,42947.36842105263,20720.289799052647,183,0.726775956284153,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.482457728164216,0,2
11,3,42000.0,14000.0,3000.0,166,0.12650602409638553,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21428571428571427,4,5
13,1,21500.0,21500.0,0.0,13,0.5384615384615384,0.0,0.0,0.0,1.0,0.0,0.0,4,4
10,3,49500.0,16500.0,4769.696007084728,127,0.16535433070866143,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.28907248527786233,6,5
1,30,2855500.0,95183.33333333333,31549.218071444182,179,1.1731843575418994,0.06666666666666667,0.06666666666666667,0.5666666666666667,0.13333333333333333,0.16666666666666666,0.3314573777423658,3,1
1,14,8585500.0,613250.0,542618.216470986,183,0.5355191256830601,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.8848238344410697,5,0
17,16,11745000.0,734062.5,610993.0952965018,180,0.6222222222222222,0.125,0.6875,0.125,0.0,0.0625,0.8323447871216711,5,0
10,2,33500.0,16750.0,15202.795795510772,97,0.14432989690721648,0.5,0.0,0.0,0.0,0.5,0.9076295997319864,1,3
18,15,694500.0,46300.0,23499.08812820495,180,0.5833333333333333,0.0,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.5075397003931954,0,2
1,4,121000.0,30250.0,15824.558972264176,167,0.16766467065868262,0.0,0.0,0.0,0.75,0.25,0.5231259164384852,4,5
41,3,584000.0,194666.66666666666,107621.24945071644,173,0.12138728323699421,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5528488841646393,2,5
4,18,1899500.0,105527.77777777778,47619.65493310207,178,0.7078651685393259,0.0,0.05555555555555555,0.7777777777777778,0.0,0.16666666666666666,0.45125232366193063,3,1
88,3,39000.0,13000.0,6244.9979983983985,144,0.14583333333333331,0.0,0.0,0.0,1.0,0.0,0.4803844614152614,4,4
151,1,65500.0,65500.0,0.0,151,0.04635761589403973,0.0,0.0,0.0,0.0,1.0,0.0,6,6
48,19,1889657.0177363902,99455.63251244159,247716.81909341176,173,0.7687861271676301,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.3684210526315789,0.21052631578947367,2.490726898372731,0,0
37,2,27000.0,13500.0,5656.85424949238,161,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,0.41902624070313926,6,5
122,3,39000.0,13000.0,5074.4457825461095,171,0.12280701754385966,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.39034198327277764,4,5
30,3,18000.0,6000.0,3968.6269665968857,73,0.2876712328767123,1.0,0.0,0.0,0.0,0.0,0.6614378277661476,1,3
21,15,1679500.0,111966.66666666667,46379.054180380466,174,0.603448275862069,0.06666666666666667,0.2,0.6,0.13333333333333333,0.0,0.41422197838982255,3,1
7,17,2131000.0,125352.94117647059,46785.66978315928,162,0.7345679012345679,0.0,0.11764705882352941,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.37323152806837534,3,1
56,15,642500.0,42833.333333333336,20650.723497068593,180,0.5833333333333333,0.0,0.13333333333333333,0.13333333333333333,0.4,0.3333333333333333,0.48211805829732124,0,2
12,21,1219500.8536109256,58071.46921956789,91281.64947747848,166,0.8855421686746987,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.3333333333333333,1.5718846225905374,0,0
1,17,1449000.0,85235.29411764706,33622.034091806345,178,0.6685393258426967,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.0,0.39446140756432563,3,1
22,5,104500.0,20900.0,12022.894826122369,183,0.1912568306010929,0.2,0.0,0.0,0.4,0.4,0.575258125651788,4,3
43,1,19000.0,19000.0,0.0,43,0.1627906976744186,1.0,0.0,0.0,0.0,0.0,0.0,1,3
36,2,335000.0,167500.0,123743.68670764581,143,0.0979020979020979,0.0,1.0,0.0,0.0,0.0,0.7387682788516168,2,5
38,3,57000.0,19000.0,12619.429464123963,133,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6641804981117875,6,5
5,23,2191500.0,95282.60869565218,27844.87307426161,182,0.8846153846153846,0.13043478260869565,0.13043478260869565,0.6521739130434783,0.043478260869565216,0.043478260869565216,0.29223457937851566,3,1
54,4,40000.0,10000.0,3894.440481849308,164,0.17073170731707318,0.75,0.0,0.0,0.0,0.25,0.3894440481849308,1,3
1,18,13515000.0,750833.3333333334,488503.98878496734,181,0.6961325966850829,0.05555555555555555,0.5555555555555556,0.0,0.2222222222222222,0.16666666666666666,0.6506157453295902,5,0
4,17,1620000.0,95294.11764705883,31837.01600708355,165,0.7212121212121212,0.0,0.058823529411764705,0.8235294117647058,0.0,0.11764705882352941,0.3340921432842101,3,1
5,3,21000.0,7000.0,1732.0508075688772,160,0.13125,1.0,0.0,0.0,0.0,0.0,0.24743582965269675,1,3
69,1,10500.0,10500.0,0.0,69,0.10144927536231883,0.0,0.0,0.0,0.0,1.0,0.0,6,6
30,3,487000.0,162333.33333333334,107266.41288555022,175,0.12,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6607787241409664,3,5
1,23,927500.0,40326.086956521736,23760.93465775866,157,1.0254777070063694,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.4782608695652174,0.21739130434782608,0.5892199429956325,0,2
1,22,2195500.0,99795.45454545454,32334.80326466363,170,0.9058823529411765,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.3240107819734001,3,1
142,1,403500.0,403500.0,0.0,142,0.04929577464788733,0.0,1.0,0.0,0.0,0.0,0.0,2,6
1,12,1279000.0,106583.33333333333,43156.07685711214,179,0.4692737430167597,0.08333333333333333,0.25,0.5833333333333334,0.0,0.08333333333333333,0.40490455221684574,3,1
1,16,13293500.0,830843.75,546234.6174416875,177,0.632768361581921,0.0,0.625,0.0,0.125,0.25,0.6574456598387934,5,0
2,19,2755003.8811834585,145000.2042728136,223086.74508116176,170,0.7823529411764706,0.05263157894736842,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.05263157894736842,1.5385271089786234,3,0
2,11,417500.0,37954.545454545456,16273.374796664868,162,0.47530864197530864,0.0,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.42875957548099053,0,2
72,2,19000.0,9500.0,3535.5339059327375,130,0.10769230769230768,0.0,0.0,0.0,0.0,1.0,0.3721614637823934,6,5
30,2,85000.0,42500.0,19798.98987322333,158,0.08860759493670886,0.0,0.0,0.5,0.0,0.5,0.46585858525231366,6,5
5,24,25677500.0,1069895.8333333333,902583.3212069757,179,0.9385474860335195,0.08333333333333333,0.375,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.8436179421270537,5,0
6,3,49000.0,16333.333333333334,7588.36829188814,62,0.3387096774193548,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.46459397705437594,4,5
60,3,57500.0,19166.666666666668,14682.756326158018,105,0.2,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.7660568517995487,6,5
95,3,862000.0,287333.3333333333,376862.48597244767,172,0.12209302325581395,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3115863780943655,0,5
22,4,58000.0,14500.0,5322.906474223771,116,0.24137931034482757,0.0,0.25,0.0,0.5,0.25,0.367096998222329,4,5
28,2,21500.0,10750.0,1767.7669529663688,175,0.08,0.0,0.5,0.0,0.5,0.0,0.1644434374852436,4,5
81,1,11500.0,11500.0,0.0,81,0.08641975308641975,0.0,0.0,0.0,0.0,1.0,0.0,6,6
18,23,1120000.0,48695.65217391304,49870.91043393815,177,0.9096045197740114,0.043478260869565216,0.43478260869565216,0.043478260869565216,0.21739130434782608,0.2608695652173913,1.0241347678398014,0,2
20,21,2517000.0,119857.14285714286,41118.469954858134,183,0.8032786885245902,0.09523809523809523,0.047619047619047616,0.7142857142857143,0.09523809523809523,0.047619047619047616,0.3430623238188402,3,1
20,2,48500.0,24250.0,16617.009357883868,42,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.6852374992941801,6,5
13,19,914000.0,48105.26315789474,30417.730094363833,177,0.7514124293785311,0.05263157894736842,0.15789473684210525,0.0,0.42105263157894735,0.3684210526315789,0.6323160522898389,0,2
46,1,4500.0,4500.0,0.0,46,0.15217391304347827,1.0,0.0,0.0,0.0,0.0,0.0,1,3
9,3,426500.0,142166.66666666666,37072.00201409864,132,0.1590909090909091,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.26076437524571144,6,5
6,22,2486500.0,113022.72727272728,33275.000365900065,168,0.9166666666666666,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.2944098162275493,3,1
29,2,389500.0,194750.0,145310.44353383553,128,0.109375,0.0,0.0,0.0,0.0,1.0,0.7461383493393352,6,5
84,2,17000.0,8500.0,1414.213562373095,84,0.16666666666666666,0.5,0.0,0.0,0.0,0.5,0.1663780661615406,1,3
137,3,52500.0,17500.0,7053.367989832942,152,0.1381578947368421,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.40304959941902524,6,3
38,14,1683000.0,120214.28571428571,56588.15936412652,176,0.5568181818181819,0.07142857142857142,0.14285714285714285,0.7142857142857143,0.0,0.07142857142857142,0.4707274100402682,3,1
34,12,1462500.0,121875.0,60087.48357035916,181,0.46408839779005523,0.0,0.16666666666666666,0.5,0.25,0.08333333333333333,0.4930255062183316,3,1
9,2,45000.0,22500.0,3535.5339059327375,61,0.2295081967213115,0.0,0.0,0.0,0.5,0.5,0.15713484026367722,4,5
19,2,153654.5618315946,76827.2809157973,91679.61988289106,141,0.09929078014184398,0.0,0.0,0.0,0.5,0.5,1.1933211587088697,4,5
3,8,458000.0,57250.0,46041.130679922644,152,0.3684210526315789,0.125,0.375,0.125,0.25,0.125,0.8042118896056357,0,2
14,22,2222500.0,101022.72727272728,34831.04706762115,178,0.8651685393258427,0.045454545454545456,0.09090909090909091,0.7272727272727273,0.13636363636363635,0.0,0.34478426793595734,3,1
149,1,113000.0,113000.0,0.0,149,0.04697986577181208,0.0,0.0,0.0,0.0,1.0,0.0,6,6
125,1,222000.0,222000.0,0.0,125,0.056,0.0,0.0,0.0,0.0,1.0,0.0,6,6
79,1,10500.0,10500.0,0.0,79,0.08860759493670886,0.0,1.0,0.0,0.0,0.0,0.0,2,6
20,2,65000.0,32500.0,36062.44584051392,145,0.09655172413793103,0.5,0.0,0.0,0.5,0.0,1.1096137181696593,4,3
19,18,18226000.0,1012555.5555555555,688263.7552072796,180,0.7,0.0,0.6111111111111112,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.6797293752732927,5,0
5,14,14366000.0,1026142.8571428572,666942.8654047404,178,0.550561797752809,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.6499512818924102,5,0
60,1,6000.0,6000.0,0.0,60,0.11666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1,3
74,2,339000.0,169500.0,58689.862838483445,125,0.112,0.0,0.5,0.0,0.0,0.5,0.34625287810314714,2,5
124,2,17500.0,8750.0,3181.9805153394636,160,0.0875,1.0,0.0,0.0,0.0,0.0,0.36365491603879585,1,3
19,4,649000.0,162250.0,118593.49335721023,165,0.16969696969696968,0.25,0.0,0.25,0.25,0.25,0.7309306216160877,0,5
150,1,4500.0,4500.0,0.0,150,0.04666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1,3
10,17,13977000.0,822176.4705882353,715472.1330434643,179,0.6648044692737429,0.0,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.8702172327208194,5,0
1,24,1162500.0,48437.5,27596.5941896743,182,0.9230769230769231,0.041666666666666664,0.16666666666666666,0.125,0.3333333333333333,0.3333333333333333,0.5697361381094049,0,2
4,20,713000.0,35650.0,17367.61959873361,164,0.853658536585366,0.0,0.2,0.1,0.55,0.15,0.4871702552239442,0,2
59,4,50500.0,12625.0,4497.684589504545,144,0.19444444444444442,0.0,0.0,0.25,0.25,0.5,0.3562522447132313,6,5
25,5,118000.0,23600.0,11647.961194990306,157,0.2229299363057325,0.2,0.2,0.0,0.2,0.4,0.49355767775382653,4,3
15,14,586500.0,41892.857142857145,27377.123079897716,177,0.5536723163841808,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.6535033642260324,0,2
106,3,25500.0,8500.0,1000.0,152,0.1381578947368421,1.0,0.0,0.0,0.0,0.0,0.11764705882352941,1,3
13,16,766000.0,47875.0,28332.254881436224,162,0.691358024691358,0.0,0.1875,0.0625,0.4375,0.3125,0.5917964466096339,0,2
135,3,13000.0,4333.333333333333,1258.3057392117914,182,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.2903782475104134,1,3
73,2,159000.0,79500.0,78488.85271170677,75,0.18666666666666668,0.5,0.0,0.0,0.5,0.0,0.9872811661849908,4,5
3,19,1801000.0,94789.47368421052,29897.656815224425,168,0.7916666666666666,0.0,0.10526315789473684,0.6842105263157895,0.10526315789473684,0.10526315789473684,0.31541114907788126,3,1
12,23,2412000.0,104869.56521739131,40868.7526199597,176,0.9147727272727273,0.13043478260869565,0.13043478260869565,0.6086956521739131,0.13043478260869565,0.0,0.3897103276364316,3,1
50,3,39500.0,13166.666666666666,4252.450274057691,76,0.2763157894736842,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.32297090689045754,4,3
3,16,1725000.0,107812.5,30735.36236975253,178,0.6292134831460674,0.0,0.25,0.5625,0.1875,0.0,0.28508162198031334,3,1
1,22,1063000.0,48318.181818181816,34934.47793967657,182,0.8461538461538461,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.45454545454545453,0.18181818181818182,0.7230089507741154,0,2
2,1,4500.0,4500.0,0.0,2,3.5,0.0,1.0,0.0,0.0,0.0,0.0,2,6
138,1,17000.0,17000.0,0.0,138,0.05072463768115942,0.0,0.0,0.0,1.0,0.0,0.0,4,4
95,3,57500.0,19166.666666666668,12107.160415776003,163,0.12883435582822086,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6316779347361392,4,5
11,17,1886500.0,110970.58823529411,43444.45828736219,161,0.7391304347826086,0.058823529411764705,0.0,0.8235294117647058,0.0,0.11764705882352941,0.391495250933028,3,1
3,13,1167000.0,89769.23076923077,32384.16240014514,182,0.5,0.0,0.07692307692307693,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.36074902416614124,3,1
7,17,11720500.0,689441.1764705882,532461.5855378953,181,0.6574585635359116,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.7723089419516421,5,0
6,17,1592000.0,93647.05882352941,39501.09361851674,179,0.6648044692737429,0.0,0.058823529411764705,0.5882352941176471,0.23529411764705882,0.11764705882352941,0.42180816049923653,3,1
2,16,767500.0,47968.75,40484.34625465338,176,0.6363636363636364,0.125,0.3125,0.0625,0.4375,0.0625,0.8439733421165525,0,2
20,22,2435000.0,110681.81818181818,64410.98424783533,176,0.875,0.09090909090909091,0.13636363636363635,0.5909090909090909,0.18181818181818182,0.0,0.5819472909455349,3,1
2,2,39500.0,19750.0,15202.795795510772,20,0.7,0.0,0.0,0.0,0.0,1.0,0.7697618124309252,6,5
54,2,41500.0,20750.0,1767.7669529663688,168,0.08333333333333333,0.5,0.0,0.0,0.0,0.5,0.08519358809476477,1,3
16,16,513000.0,32062.5,15177.697453830076,168,0.6666666666666666,0.0625,0.1875,0.0625,0.375,0.3125,0.47337847809216616,0,2
2,5,92500.0,18500.0,10494.045930907678,70,0.5,0.0,0.2,0.0,0.0,0.8,0.5672457259950096,6,5
174,1,18000.0,18000.0,0.0,174,0.040229885057471264,0.0,0.0,0.0,0.0,1.0,0.0,6,6
9,18,12332000.0,685111.1111111111,414126.5988430121,177,0.711864406779661,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.6044663298065373,5,0
10,20,942000.0,47100.0,39557.61953350953,180,0.7777777777777778,0.15,0.2,0.1,0.25,0.3,0.8398645336201599,0,2
6,12,522000.0,43500.0,25516.483086250526,173,0.48554913294797686,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5865858180747248,0,2
23,13,14048500.0,1080653.8461538462,840550.3500835872,146,0.6232876712328766,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.777816460909466,5,0
20,19,634500.0,33394.73684210526,19669.900120748807,182,0.7307692307692307,0.0,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.42105263157894735,0.5890119815511857,0,2
3,18,3043214.5159834684,169067.4731101927,322761.67038847244,175,0.72,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.16666666666666666,0.05555555555555555,1.9090701744747014,3,0
98,1,9500.0,9500.0,0.0,98,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,1,3
42,3,49500.0,16500.0,5567.764362830022,148,0.14189189189189189,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3374402644139407,6,3
35,2,19000.0,9500.0,707.1067811865476,164,0.08536585365853659,1.0,0.0,0.0,0.0,0.0,0.0744322927564787,1,3
24,18,583500.0,32416.666666666668,15262.651454179406,181,0.6961325966850829,0.0,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.4708272942163313,0,2
1,23,1255000.0,54565.217391304344,32463.722531964988,178,0.904494382022472,0.043478260869565216,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.30434782608695654,0.5949526838527448,0,2
16,17,1743500.0,102558.82352941176,27629.740743072703,163,0.7300613496932515,0.058823529411764705,0.11764705882352941,0.6470588235294118,0.11764705882352941,0.058823529411764705,0.2694038386190054,3,1
109,2,186000.0,93000.0,16263.455967290593,176,0.07954545454545454,0.0,1.0,0.0,0.0,0.0,0.17487587061602788,2,5
174,1,104000.0,104000.0,0.0,174,0.040229885057471264,1.0,0.0,0.0,0.0,0.0,0.0,1,3
26,17,741000.0,43588.23529411765,26692.833362930516,172,0.6918604651162791,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.35294117647058826,0.6123861905125759,0,2
48,2,212500.0,106250.0,78842.40610230005,132,0.10606060606060606,0.5,0.0,0.5,0.0,0.0,0.7420461750804711,1,5
51,2,19500.0,9750.0,2474.8737341529163,80,0.175,0.0,0.0,0.0,0.0,1.0,0.2538332035028632,6,5
14,4,134000.0,33500.0,20174.241001832015,151,0.18543046357615892,0.0,0.0,0.0,0.25,0.75,0.6022161493084184,6,5
51,9,647500.0,71944.44444444444,87791.8149816814,148,0.4256756756756757,0.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,1.2202723317917106,0,0
26,6,38000.0,6333.333333333333,1779.5130420052187,97,0.43298969072164945,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.2809757434745082,1,3
2,21,942000.0,44857.142857142855,22434.985434106515,181,0.8121546961325967,0.047619047619047616,0.42857142857142855,0.047619047619047616,0.2857142857142857,0.19047619047619047,0.5001429873845401,0,2
131,1,248500.0,248500.0,0.0,131,0.05343511450381679,0.0,0.0,0.0,0.0,1.0,0.0,6,6
10,24,2369000.0,98708.33333333333,32771.57990203344,182,0.9230769230769231,0.0,0.08333333333333333,0.75,0.041666666666666664,0.125,0.3320041864283675,3,1
7,19,2313500.0,121763.15789473684,68908.02412980424,177,0.7514124293785311,0.05263157894736842,0.2631578947368421,0.42105263157894735,0.21052631578947367,0.05263157894736842,0.5659185037675731,3,1
8,17,1675500.0,98558.82352941176,32853.31145454613,171,0.695906432748538,0.0,0.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.3333370902580031,3,1
179,1,489000.0,489000.0,0.0,179,0.03910614525139665,1.0,0.0,0.0,0.0,0.0,0.0,1,3
36,11,520000.0,47272.72727272727,23189.829275313386,183,0.4207650273224044,0.0,0.36363636363636365,0.0,0.18181818181818182,0.45454545454545453,0.49055408082393703,0,2
23,19,655000.0,34473.68421052631,18019.64490047407,170,0.7823529411764706,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.5227072566549731,0,2
1,20,10419000.0,520950.0,326701.33229957265,174,0.8045977011494253,0.0,0.75,0.05,0.1,0.1,0.6271260817728623,5,0
64,2,42500.0,21250.0,9545.941546018392,182,0.07692307692307693,0.0,0.0,0.0,0.5,0.5,0.4492207786361596,4,5
2,14,595000.0,42500.0,37251.22610269152,179,0.547486033519553,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2857142857142857,0.8764994377103887,0,2
8,22,1072500.0,48750.0,18898.696100147077,168,0.9166666666666666,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.2727272727272727,0.22727272727272727,0.387665561028658,0,2
7,2,30500.0,15250.0,8131.727983645296,32,0.4375,1.0,0.0,0.0,0.0,0.0,0.5332280645013309,1,3
11,21,1039500.0,49500.0,32331.486201534255,168,0.875,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.6531613374047325,0,2
32,17,681000.0,40058.82352941176,27225.839262168058,175,0.68,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.6796465014050763,0,2
94,1,6000.0,6000.0,0.0,94,0.07446808510638298,1.0,0.0,0.0,0.0,0.0,0.0,1,3
50,3,56000.0,18666.666666666668,9385.272150200724,159,0.1320754716981132,0.0,0.0,0.0,0.0,1.0,0.5027824366178959,6,5
61,3,31000.0,10333.333333333334,1755.9422921421233,162,0.12962962962962962,1.0,0.0,0.0,0.0,0.0,0.1699298992395603,1,3
37,5,41000.0,8200.0,2991.655060330318,173,0.20231213872832368,0.4,0.2,0.0,0.0,0.4,0.36483598296711195,1,3
20,15,650000.0,43333.333333333336,28232.242628057797,181,0.580110497237569,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.4,0.6515132914167183,0,2
11,19,2193000.0,115421.05263157895,59579.606680169876,174,0.764367816091954,0.0,0.05263157894736842,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.5161935827283299,3,1
3,16,1811000.0,113187.5,52913.41197339921,156,0.717948717948718,0.125,0.0625,0.625,0.0625,0.125,0.467484589494416,3,1
1,13,1319500.0,101500.0,73102.95251675315,172,0.5290697674418604,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.7202261331699819,3,1
12,24,914500.0,38104.166666666664,20206.530996871687,183,0.9180327868852459,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.125,0.5302971502732865,0,2
31,16,812500.0,50781.25,44381.66616595941,155,0.7225806451612904,0.125,0.125,0.1875,0.3125,0.25,0.8739774260373545,0,2
19,23,907500.0,39456.52173913043,18765.84969098138,171,0.9415204678362573,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.2608695652173913,0.21739130434782608,0.4756083117273518,0,2
4,13,1608000.0,123692.30769230769,57160.78873870416,181,0.5027624309392265,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,0.0,0.4621208044795735,3,1
8,4,24500.0,6125.0,1030.7764064044152,165,0.16969696969696968,1.0,0.0,0.0,0.0,0.0,0.16829002553541472,1,3
29,15,1653000.0,110200.0,45648.03234689155,167,0.6287425149700598,0.06666666666666667,0.0,0.7333333333333333,0.2,0.0,0.4142289686650776,3,1
4,16,1682000.0,105125.0,34985.47317578159,168,0.6666666666666666,0.0625,0.0625,0.5,0.1875,0.1875,0.3327987935865074,3,1
31,2,14000.0,7000.0,1414.213562373095,148,0.0945945945945946,0.5,0.0,0.0,0.0,0.5,0.20203050891044216,1,3
6,22,2406500.0,109386.36363636363,40778.125502290066,181,0.8508287292817679,0.0,0.18181818181818182,0.6818181818181818,0.09090909090909091,0.045454545454545456,0.3727898446085109,3,1
6,22,908000.0,41272.72727272727,26009.0310655683,181,0.8508287292817679,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.6301747615005535,0,2
102,2,423000.0,211500.0,69296.46455628166,172,0.0813953488372093,0.5,0.0,0.0,0.0,0.5,0.3276428584221355,1,5
162,1,10000.0,10000.0,0.0,162,0.043209876543209874,0.0,0.0,0.0,1.0,0.0,0.0,4,4
15,23,922500.0,40108.69565217391,23289.168630375603,180,0.8944444444444444,0.13043478260869565,0.391304347826087,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.5806513588061126,0,2
5,13,9551000.0,734692.3076923077,269259.28786685166,183,0.4972677595628415,0.23076923076923078,0.6153846153846154,0.0,0.07692307692307693,0.07692307692307693,0.3664925915892651,5,0
6,3,32500.0,10833.333333333334,2753.785273643051,124,0.1693548387096774,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.25419556372089697,1,3
45,5,98000.0,19600.0,10448.68412767847,167,0.20958083832335328,0.4,0.4,0.0,0.2,0.0,0.5330961289631873,1,3
